Prod:;Derivação;Mês;Código+Derivação;Processo;Classificação Insumos;Estágio;C. Custo;Produto;Deriv.;Descrição;a;Complemento;a2;Consumo Total;a3;U.M.;Custo Direto Unit.;CIF;a4;Custo Padrão;Entrada/Saída
CHE00109B;020;01/11/2025;CHE00109B-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;5,94585;0;;3,175084;
CHE00109B;030;01/11/2025;CHE00109B-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHE00109B;030;01/12/2025;CHE00109B-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHE00109B;030;01/11/2025;CHE00109B-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;5,94585;0;;3,175084;
CHE00109B;030;01/12/2025;CHE00109B-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;10,301781;0;;5,501151;
CHE00109C;020;01/12/2025;CHE00109C-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHE00109C;020;01/11/2025;CHE00109C-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHE00109C;020;01/12/2025;CHE00109C-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;10,301781;0;;5,501151;
CHE00109C;020;01/11/2025;CHE00109C-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;5,94585;0;;3,175084;
CHE00109C;030;01/11/2025;CHE00109C-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHE00109C;030;01/12/2025;CHE00109C-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHE00109C;030;01/11/2025;CHE00109C-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;5,94585;0;;3,175084;
CHE00109C;030;01/12/2025;CHE00109C-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;10,301781;0;;5,501151;
CHE00109D;020;01/12/2025;CHE00109D-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHE00109D;020;01/11/2025;CHE00109D-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHE00109D;020;01/12/2025;CHE00109D-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;10,301781;0;;5,501151;
CHE00109D;020;01/11/2025;CHE00109D-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;5,94585;0;;3,175084;
CHE00109D;030;01/11/2025;CHE00109D-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHE00109D;030;01/12/2025;CHE00109D-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHE00109D;030;01/11/2025;CHE00109D-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;5,94585;0;;3,175084;
CHE00109D;030;01/12/2025;CHE00109D-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;10,301781;0;;5,501151;
CHE00245A;020;01/12/2025;CHE00245A-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHE00245A;020;01/11/2025;CHE00245A-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHE00245A;020;01/12/2025;CHE00245A-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;10,301779;0;;4,759422;
CHE00245A;020;01/11/2025;CHE00245A-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;5,945851;0;;2,746983;
CHE00245A;030;01/11/2025;CHE00245A-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHE00245A;030;01/12/2025;CHE00245A-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHE00245A;030;01/11/2025;CHE00245A-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;5,945851;0;;2,746983;
CHE00245A;030;01/12/2025;CHE00245A-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;10,301779;0;;4,759422;
CHE00245B;020;01/12/2025;CHE00245B-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHE00245B;020;01/11/2025;CHE00245B-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHE00245B;020;01/12/2025;CHE00245B-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;10,301779;0;;4,759422;
CHE00245B;020;01/11/2025;CHE00245B-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;5,945851;0;;2,746983;
CHE00245B;030;01/11/2025;CHE00245B-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHE00245B;030;01/12/2025;CHE00245B-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHE00245B;030;01/11/2025;CHE00245B-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;5,945851;0;;2,746983;
CHE00245B;030;01/12/2025;CHE00245B-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;10,301779;0;;4,759422;
CHE00245C;020;01/12/2025;CHE00245C-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHE00245C;020;01/11/2025;CHE00245C-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHE00245C;020;01/12/2025;CHE00245C-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;10,301779;0;;4,759422;
CHE00245C;020;01/11/2025;CHE00245C-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;5,945851;0;;2,746983;
CHE00245C;030;01/11/2025;CHE00245C-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHE00245C;030;01/12/2025;CHE00245C-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHE00245C;030;01/11/2025;CHE00245C-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;5,945851;0;;2,746983;
CHE00245C;030;01/12/2025;CHE00245C-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;10,301779;0;;4,759422;
CHE00245D;020;01/12/2025;CHE00245D-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHE00245D;020;01/11/2025;CHE00245D-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHE00245D;020;01/12/2025;CHE00245D-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;10,301779;0;;4,759422;
CHE00245D;020;01/11/2025;CHE00245D-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;5,945851;0;;2,746983;
CHE00245D;030;01/11/2025;CHE00245D-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHE00245D;030;01/12/2025;CHE00245D-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHE00245D;030;01/11/2025;CHE00245D-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;5,945851;0;;2,746983;
CHE00245D;030;01/12/2025;CHE00245D-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,462;;M;10,301779;0;;4,759422;
CHL00014A;020;01/11/2025;CHL00014A-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00014A;020;01/12/2025;CHL00014A-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00014A;020;01/11/2025;CHL00014A-020;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,833173;0;;4,632891;
CHL00014A;020;01/12/2025;CHL00014A-020;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,974187;0;;4,728499;
CHL00014A;030;01/11/2025;CHL00014A-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00014A;030;01/12/2025;CHL00014A-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00014A;030;01/11/2025;CHL00014A-030;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,833173;0;;4,632891;
CHL00014A;030;01/12/2025;CHL00014A-030;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,974187;0;;4,728499;
CHL00014B;020;01/11/2025;CHL00014B-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00014B;020;01/12/2025;CHL00014B-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00014B;020;01/11/2025;CHL00014B-020;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,833173;0;;4,632891;
CHL00014B;020;01/12/2025;CHL00014B-020;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,974187;0;;4,728499;
CHL00014B;030;01/11/2025;CHL00014B-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00014B;030;01/12/2025;CHL00014B-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00014B;030;01/11/2025;CHL00014B-030;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,833173;0;;4,632891;
CHL00014B;030;01/12/2025;CHL00014B-030;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,974187;0;;4,728499;
CHL00014C;020;01/11/2025;CHL00014C-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00014C;020;01/12/2025;CHL00014C-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00014C;020;01/11/2025;CHL00014C-020;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,833173;0;;4,632891;
CHL00014C;020;01/12/2025;CHL00014C-020;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,974187;0;;4,728499;
CHL00014C;030;01/11/2025;CHL00014C-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00014C;030;01/12/2025;CHL00014C-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00014C;030;01/11/2025;CHL00014C-030;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,833173;0;;4,632891;
CHL00014C;030;01/12/2025;CHL00014C-030;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,974187;0;;4,728499;
CHL00014D;020;01/11/2025;CHL00014D-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00014D;020;01/12/2025;CHL00014D-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00014D;020;01/11/2025;CHL00014D-020;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,833173;0;;4,632891;
CHL00014D;020;01/12/2025;CHL00014D-020;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,974187;0;;4,728499;
CHL00014D;030;01/11/2025;CHL00014D-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00014D;030;01/12/2025;CHL00014D-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00014D;030;01/11/2025;CHL00014D-030;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,833173;0;;4,632891;
CHL00014D;030;01/12/2025;CHL00014D-030;Levigada 1;MOD;1000;2740;;;PO-04 - Linha de Polimento Breton II;;;;0,678;;M;6,974187;0;;4,728499;
CHL00032A;020;01/11/2025;CHL00032A-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00032A;020;01/12/2025;CHL00032A-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00032A;020;01/11/2025;CHL00032A-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,324;;M;5,945849;0;;1,926455;
CHL00032A;020;01/12/2025;CHL00032A-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,324;;M;10,301781;0;;3,337777;
CHL00032A;030;01/11/2025;CHL00032A-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00032A;030;01/12/2025;CHL00032A-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00032A;030;01/11/2025;CHL00032A-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,324;;M;5,945849;0;;1,926455;
CHL00032A;030;01/12/2025;CHL00032A-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,324;;M;10,301781;0;;3,337777;
CHL00032B;020;01/11/2025;CHL00032B-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00032B;020;01/12/2025;CHL00032B-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00032B;020;01/11/2025;CHL00032B-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,324;;M;5,945849;0;;1,926455;
CHL00032B;020;01/12/2025;CHL00032B-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,324;;M;10,301781;0;;3,337777;
CHL00032B;030;01/11/2025;CHL00032B-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00032B;030;01/12/2025;CHL00032B-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00032B;030;01/11/2025;CHL00032B-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,324;;M;5,945849;0;;1,926455;
CHL00032B;030;01/12/2025;CHL00032B-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,324;;M;10,301781;0;;3,337777;
CHL00032C;020;01/11/2025;CHL00032C-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00032C;020;01/12/2025;CHL00032C-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00032C;020;01/11/2025;CHL00032C-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,324;;M;5,945849;0;;1,926455;
CHL00032C;020;01/12/2025;CHL00032C-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,324;;M;10,301781;0;;3,337777;
CHL00032C;030;01/11/2025;CHL00032C-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00032C;030;01/12/2025;CHL00032C-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00032C;030;01/11/2025;CHL00032C-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,324;;M;5,945849;0;;1,926455;
CHL00032C;030;01/12/2025;CHL00032C-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,324;;M;10,301781;0;;3,337777;
CHL00032D;020;01/11/2025;CHL00032D-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00032D;020;01/12/2025;CHL00032D-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00032D;020;01/11/2025;CHL00032D-020;Levigada 1;MOD;1000;860;;;PO-01 - Linha de Polimento Pedrini;;;;0,282;;M;0;0;;0;
CHL00032D;020;01/12/2025;CHL00032D-020;Levigada 1;MOD;1000;860;;;PO-01 - Linha de Polimento Pedrini;;;;0,282;;M;0;0;;0;
CHL00032D;030;01/11/2025;CHL00032D-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHL00032D;030;01/12/2025;CHL00032D-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHL00032D;030;01/11/2025;CHL00032D-030;Levigada 1;MOD;1000;860;;;PO-01 - Linha de Polimento Pedrini;;;;0,282;;M;0;0;;0;
CHL00032D;030;01/12/2025;CHL00032D-030;Levigada 1;MOD;1000;860;;;PO-01 - Linha de Polimento Pedrini;;;;0,282;;M;0;0;;0;
CHPE0033A;020;01/11/2025;CHPE0033A-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHPE0033A;020;01/12/2025;CHPE0033A-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHPE0033A;020;01/11/2025;CHPE0033A-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;5,94585;0;;3,175084;
CHPE0033A;020;01/12/2025;CHPE0033A-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;10,301781;0;;5,501151;
CHPE0033A;030;01/11/2025;CHPE0033A-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHPE0033A;030;01/12/2025;CHPE0033A-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHPE0033A;030;01/11/2025;CHPE0033A-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;5,94585;0;;3,175084;
CHPE0033A;030;01/12/2025;CHPE0033A-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;10,301781;0;;5,501151;
CHPE0033B;020;01/11/2025;CHPE0033B-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHPE0033B;020;01/12/2025;CHPE0033B-020;Levigada 1;Mistura;1000;2180;LPG01026;020;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHPE0033B;020;01/11/2025;CHPE0033B-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;5,94585;0;;3,175084;
CHPE0033B;020;01/12/2025;CHPE0033B-020;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;10,301781;0;;5,501151;
CHPE0033B;030;01/11/2025;CHPE0033B-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,878449;0;;2,878449;Saída
CHPE0033B;030;01/12/2025;CHPE0033B-030;Levigada 1;Mistura;1000;2180;LPG01026;030;LINHA DE POLIMENTO 01 LEVIGAR;;LINHA DE POLIMENTO 01 LEVIGAR;;1;;M2;2,867548;0;;2,867548;Saída
CHPE0033B;030;01/11/2025;CHPE0033B-030;Levigada 1;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,534;;M;5,94585;0;;3,175084;
